Time,I(L1),ILfilt,VA
0.0118381,-348.901,-482.803,-93.4947
0.0118382,-286.125,-482.938,-93.4958
0.0118382,-225.987,-483.072,-93.4969
0.0118383,-179.086,-483.207,-93.498
0.0118383,-132.184,-483.34,-93.4991
0.0118384,-85.2803,-483.474,-93.5001
0.0118384,-38.3756,-483.606,-93.5012
0.0118385,0.000144722,-483.738,-93.5023
0.0118385,0,-483.869,-93.5034
0.0118386,0,-484,-93.5045
0.0118386,0,-484.129,-93.5055
0.0118387,0,-484.257,-93.5066
0.0118387,0,-484.385,-93.5077
0.0118388,0,-484.511,-93.5088
0.0118388,0,-484.637,-93.5098
0.0118389,0,-484.762,-93.5109
